from_vertex_id;to_vertex_id;one_way;weight;geom
13433;13435;FT;12.862177;LINESTRING(37.696339 55.736019,37.696393 55.735977,37.696489 55.735944)
5795;5797;FT;46.265828;LINESTRING(37.683776 55.773024,37.683902 55.773124,37.684221 55.773356)
20587;20585;FT;24.949495;LINESTRING(37.690037 55.739640,37.690138 55.739609,37.690387 55.739533)
2790;23377;FT;56.586230;LINESTRING(37.583942 55.755170,37.583960 55.755229,37.584059 55.755675)
18753;18755;FT;2.812868;LINESTRING(37.585367 55.751161,37.585389 55.751166,37.585408 55.751170)
6068;6057;FT;29.010646;LINESTRING(37.657982 55.733086,37.657839 55.733243,37.657953 55.733297)
6068;6069;FT;24.294382;LINESTRING(37.657982 55.733086,37.657839 55.733243,37.657765 55.733240)
25089;3578;FT;9.821981;LINESTRING(37.627665 55.733521,37.627617 55.733519,37.627629 55.733579)
19004;19002;FT;5.871070;LINESTRING(37.592884 55.751594,37.592882 55.751583,37.592883 55.751541)
13694;13695;FT;96.701626;LINESTRING(37.570085 55.738667,37.569818 55.738373,37.569342 55.737905)
8936;8934;FT;30.402743;LINESTRING(37.678525 55.772680,37.678571 55.772484,37.678589 55.772409)
23694;23695;FT;23.857638;LINESTRING(37.614357 55.743505,37.614402 55.743452,37.614523 55.743311)
310;311;FT;17.346882;LINESTRING(37.642254 55.757451,37.642175 55.757370,37.642121 55.757315)
18504;18506;FT;7.633953;LINESTRING(37.634352 55.728191,37.634352 55.728223,37.634351 55.728260)
4176;4177;FT;6.752035;LINESTRING(37.677405 55.772965,37.677364 55.772957,37.677304 55.772945)
549;550;FT;15.484308;LINESTRING(37.628877 55.773976,37.628884 55.774023,37.628900 55.774115)
21006;21007;FT;11.097630;LINESTRING(37.666741 55.739529,37.666884 55.739519,37.666917 55.739517)
7978;7979;FT;29.324996;LINESTRING(37.583613 55.728768,37.583570 55.728752,37.583225 55.728620)
19078;19079;FT;2.667853;LINESTRING(37.624006 55.751519,37.624024 55.751513,37.624038 55.751504)
9490;9531;FT;42.911461;LINESTRING(37.571002 55.745067,37.571265 55.745069,37.571687 55.745076)
9490;9456;FT;19.943919;LINESTRING(37.571002 55.745067,37.571265 55.745069,37.571319 55.745062)
5381;5383;FT;13.498458;LINESTRING(37.598755 55.750643,37.598737 55.750565,37.598727 55.750523)
229;230;FT;23.261297;LINESTRING(37.631900 55.759135,37.631971 55.759079,37.632108 55.758962)
3905;3906;FT;14.488320;LINESTRING(37.632923 55.740114,37.632863 55.740096,37.632719 55.740053)
4463;4461;FT;8.063001;LINESTRING(37.589137 55.743795,37.589115 55.743797,37.589009 55.743805)
16860;16861;FT;8.285916;LINESTRING(37.607111 55.743477,37.607096 55.743443,37.607080 55.743404)
250;251;FT;12.403724;LINESTRING(37.633345 55.757513,37.633514 55.757536,37.633539 55.757538)
22359;22360;FT;10.019809;LINESTRING(37.624440 55.751298,37.624439 55.751356,37.624444 55.751388)
19435;9386;FT;25.727511;LINESTRING(37.668215 55.747995,37.668166 55.748010,37.667998 55.748186)
10571;10569;FT;2.803471;LINESTRING(37.580107 55.760048,37.580077 55.760044,37.580064 55.760041)
24946;24948;FT;7.578634;LINESTRING(37.654081 55.754221,37.654092 55.754227,37.654164 55.754271)
25081;25082;FT;4.839998;LINESTRING(37.602829 55.744591,37.602808 55.744606,37.602782 55.744625)
11227;11229;FT;77.090633;LINESTRING(37.670305 55.726230,37.670100 55.726538,37.669884 55.726881)
21616;21618;FT;44.382885;LINESTRING(37.567917 55.757056,37.568227 55.757043,37.568624 55.757023)
15056;15057;FT;7.834163;LINESTRING(37.660423 55.756356,37.660483 55.756376,37.660518 55.756400)
22834;22836;FT;50.682027;LINESTRING(37.679795 55.771364,37.680566 55.771447,37.680591 55.771450)
13617;7836;FT;11.551112;LINESTRING(37.639533 55.742489,37.639453 55.742465,37.639372 55.742439)
13617;12775;FT;11.591876;LINESTRING(37.639533 55.742489,37.639453 55.742465,37.639476 55.742414)
13617;12776;FT;11.266280;LINESTRING(37.639533 55.742489,37.639453 55.742465,37.639433 55.742513)
9916;9917;FT;24.391538;LINESTRING(37.578079 55.739984,37.578097 55.740020,37.578185 55.740195)
23711;9542;FT;48.388003;LINESTRING(37.646401 55.772414,37.646367 55.772404,37.645923 55.772074)
20274;20276;FT;47.270838;LINESTRING(37.665322 55.752912,37.664790 55.752788,37.664625 55.752748)
11033;11031;FT;29.094620;LINESTRING(37.591381 55.761758,37.591532 55.761682,37.591735 55.761588)
12322;12323;FT;27.232549;LINESTRING(37.624816 55.740734,37.624771 55.740525,37.624763 55.740491)
23392;23393;FT;43.219464;LINESTRING(37.661518 55.765871,37.661224 55.765764,37.660932 55.765665)
11119;10285;FT;21.759960;LINESTRING(37.681088 55.745971,37.681065 55.745950,37.680796 55.746029)
11119;8295;FT;5.298474;LINESTRING(37.681088 55.745971,37.681065 55.745950,37.681082 55.745929)
13383;13381;FT;11.973778;LINESTRING(37.662493 55.752215,37.662617 55.752246,37.662668 55.752258)
20669;20670;FT;46.382646;LINESTRING(37.609295 55.752554,37.609033 55.752572,37.608559 55.752603)
24126;24127;FT;113.634375;LINESTRING(37.602077 55.732950,37.603387 55.732530,37.603654 55.732444)
1463;1464;FT;26.519280;LINESTRING(37.634366 55.769924,37.634107 55.769937,37.633944 55.769945)
8433;8431;FT;49.654410;LINESTRING(37.688517 55.743642,37.688714 55.743499,37.689003 55.743289)
10465;10467;FT;5.482579;LINESTRING(37.578377 55.764387,37.578409 55.764394,37.578455 55.764409)
3504;12073;FT;7.916832;LINESTRING(37.662337 55.747020,37.662343 55.747043,37.662428 55.747036)
13914;13916;FT;30.545343;LINESTRING(37.567159 55.761177,37.567220 55.761162,37.567601 55.761061)
13076;13077;FT;9.415008;LINESTRING(37.632119 55.749613,37.631993 55.749630,37.631972 55.749631)
23119;23120;FT;57.152486;LINESTRING(37.597005 55.769270,37.597281 55.769111,37.597652 55.768908)
13651;13649;FT;2.142033;LINESTRING(37.615813 55.739740,37.615804 55.739749,37.615799 55.739758)
2533;2535;FT;29.071280;LINESTRING(37.678001 55.745959,37.677590 55.745936,37.677538 55.745934)
23310;23311;FT;9.924092;LINESTRING(37.647407 55.769156,37.647438 55.769148,37.647552 55.769121)
7303;7304;FT;24.709911;LINESTRING(37.601349 55.737512,37.601463 55.737592,37.601565 55.737697)
22476;22477;FT;31.896870;LINESTRING(37.657377 55.750651,37.657165 55.750627,37.656888 55.750574)
5024;5025;FT;31.604395;LINESTRING(37.574010 55.764772,37.573967 55.765050,37.573966 55.765056)
22628;24013;FT;8.522788;LINESTRING(37.635410 55.735175,37.635490 55.735183,37.635508 55.735154)
22628;17221;FT;7.184848;LINESTRING(37.635410 55.735175,37.635490 55.735183,37.635472 55.735199)
5990;5988;FT;44.378705;LINESTRING(37.680806 55.754661,37.680901 55.754729,37.681246 55.754974)
6062;6063;FT;5.682735;LINESTRING(37.658060 55.732437,37.658100 55.732432,37.658139 55.732449)
7993;7994;FT;4.277139;LINESTRING(37.611708 55.730180,37.611695 55.730200,37.611674 55.730212)
8234;20572;FT;25.323519;LINESTRING(37.693414 55.738498,37.693280 55.738548,37.693071 55.738619)
8234;11219;FT;23.929776;LINESTRING(37.693414 55.738498,37.693280 55.738548,37.693488 55.738591)
25057;25058;FT;29.096002;LINESTRING(37.628477 55.749784,37.628660 55.749774,37.628939 55.749756)
13328;16260;FT;10.297824;LINESTRING(37.670176 55.746779,37.670163 55.746837,37.670184 55.746869)
13328;12579;FT;10.758008;LINESTRING(37.670176 55.746779,37.670163 55.746837,37.670144 55.746874)
12047;12049;FT;26.980334;LINESTRING(37.634932 55.732191,37.635058 55.731982,37.635071 55.731961)
23530;23531;FT;7.211946;LINESTRING(37.664252 55.766949,37.664188 55.766922,37.664159 55.766910)
20184;20185;FT;23.594458;LINESTRING(37.590622 55.725966,37.590670 55.726015,37.590807 55.726151)
5586;5587;FT;25.590838;LINESTRING(37.591661 55.753959,37.591741 55.754023,37.591848 55.754162)
5067;11666;FT;15.201768;LINESTRING(37.653314 55.740143,37.653378 55.740193,37.653481 55.740241)
1711;1712;FT;37.433240;LINESTRING(37.586467 55.749342,37.586284 55.749281,37.585951 55.749171)
19718;19719;FT;16.067127;LINESTRING(37.595059 55.769403,37.594988 55.769446,37.594885 55.769510)
11322;21969;FT;21.195092;LINESTRING(37.622051 55.766885,37.622143 55.766867,37.622372 55.766823)
4158;4159;FT;11.230177;LINESTRING(37.606639 55.731331,37.606687 55.731305,37.606773 55.731264)
2028;2029;FT;10.439693;LINESTRING(37.650085 55.759398,37.650101 55.759367,37.650130 55.759308)
15577;15578;FT;21.978670;LINESTRING(37.586664 55.745164,37.586788 55.744999,37.586801 55.744982)
23112;19597;FT;26.500084;LINESTRING(37.613237 55.758004,37.613140 55.758085,37.613010 55.758205)
23112;11923;FT;19.731773;LINESTRING(37.613237 55.758004,37.613140 55.758085,37.613258 55.758129)
4744;4742;FT;2.242763;LINESTRING(37.625423 55.731932,37.625433 55.731924,37.625449 55.731919)
6926;6927;FT;10.730931;LINESTRING(37.606173 55.761293,37.606133 55.761320,37.606065 55.761368)
14519;14521;FT;3.156170;LINESTRING(37.578033 55.765442,37.578036 55.765426,37.578038 55.765414)
5297;5295;FT;8.667196;LINESTRING(37.587011 55.741849,37.587064 55.741867,37.587130 55.741889)
2683;2681;FT;3.266107;LINESTRING(37.604254 55.750345,37.604256 55.750348,37.604274 55.750372)
6514;6515;FT;4.920665;LINESTRING(37.595859 55.766355,37.595832 55.766371,37.595798 55.766382)
17026;17028;FT;21.132383;LINESTRING(37.565158 55.746843,37.565111 55.746841,37.564826 55.746872)
17680;9829;FT;17.442363;LINESTRING(37.591660 55.731691,37.591553 55.731611,37.591460 55.731589)
17680;20555;FT;17.419930;LINESTRING(37.591660 55.731691,37.591553 55.731611,37.591486 55.731569)
6971;24292;FT;7.321803;LINESTRING(37.609178 55.748778,37.609169 55.748758,37.609143 55.748715)
11872;11874;FT;44.986164;LINESTRING(37.599273 55.753473,37.599257 55.753570,37.599203 55.753875)
13930;13932;FT;26.821642;LINESTRING(37.569569 55.760535,37.569718 55.760496,37.569957 55.760433)
10159;10161;FT;2.966709;LINESTRING(37.685890 55.758236,37.685858 55.758253,37.685855 55.758254)
1242;1243;FT;2.976152;LINESTRING(37.622420 55.773547,37.622439 55.773538,37.622460 55.773533)
3947;3945;FT;58.350835;LINESTRING(37.671562 55.765994,37.671042 55.765899,37.670675 55.765832)
3016;3017;FT;18.698065;LINESTRING(37.602557 55.755380,37.602563 55.755245,37.602568 55.755212)
24141;23291;FT;34.670468;LINESTRING(37.601768 55.736727,37.601390 55.736556,37.601342 55.736584)
24141;24135;FT;62.103990;LINESTRING(37.601768 55.736727,37.601390 55.736556,37.600996 55.736376)
23553;23554;FT;3.002303;LINESTRING(37.641876 55.769161,37.641883 55.769148,37.641898 55.769137)
21546;4547;FT;85.215556;LINESTRING(37.682659 55.746828,37.681473 55.746741,37.681309 55.746728)
21546;8491;FT;79.305427;LINESTRING(37.682659 55.746828,37.681473 55.746741,37.681402 55.746745)
24144;24136;FT;62.905221;LINESTRING(37.600225 55.736013,37.600603 55.736195,37.600996 55.736376)
2215;2216;FT;40.033495;LINESTRING(37.635259 55.755955,37.635319 55.755850,37.635454 55.755612)
24568;24566;FT;9.173466;LINESTRING(37.606963 55.746935,37.606996 55.746955,37.607059 55.746997)
17173;17171;FT;11.399747;LINESTRING(37.633026 55.740078,37.633069 55.740023,37.633099 55.739984)
21302;21304;FT;5.125533;LINESTRING(37.637219 55.767059,37.637204 55.767030,37.637196 55.767015)
4083;4084;FT;28.513770;LINESTRING(37.683209 55.760002,37.683042 55.759921,37.682854 55.759842)
17911;17912;FT;16.975604;LINESTRING(37.563343 55.736362,37.563248 55.736301,37.563164 55.736247)
16563;16565;FT;21.878049;LINESTRING(37.571159 55.762192,37.571150 55.762169,37.571085 55.761999)
6161;6163;FT;11.830277;LINESTRING(37.617606 55.737180,37.617676 55.737201,37.617772 55.737231)
6161;6212;FT;8.714000;LINESTRING(37.617606 55.737180,37.617676 55.737201,37.617648 55.737231)
6070;6071;FT;26.371839;LINESTRING(37.657635 55.733201,37.657579 55.733164,37.657670 55.732982)
4740;4738;FT;13.800728;LINESTRING(37.625469 55.731913,37.625473 55.731912,37.625674 55.731868)
22767;22769;FT;25.531061;LINESTRING(37.577819 55.756374,37.577684 55.756205,37.577648 55.756166)
4086;4087;FT;35.973760;LINESTRING(37.681824 55.759511,37.681533 55.759435,37.681294 55.759386)
13998;13993;FT;18.181552;LINESTRING(37.683997 55.761594,37.684208 55.761574,37.684270 55.761548)
2077;2075;FT;10.562180;LINESTRING(37.650056 55.753065,37.650042 55.753063,37.649892 55.753042)
3818;3585;FT;17.309690;LINESTRING(37.627796 55.734273,37.627746 55.734272,37.627760 55.734400)
7610;7611;FT;7.019360;LINESTRING(37.614291 55.741797,37.614262 55.741766,37.614252 55.741739)
1812;1814;FT;12.592596;LINESTRING(37.591656 55.744878,37.591520 55.744889,37.591457 55.744894)
3523;3524;FT;29.153680;LINESTRING(37.664861 55.748614,37.664798 55.748664,37.664596 55.748829)
16305;16306;FT;34.501457;LINESTRING(37.634016 55.744692,37.634005 55.744457,37.634000 55.744382)
11607;14593;FT;76.998677;LINESTRING(37.573277 55.733128,37.573256 55.733172,37.573600 55.733789)
1716;1717;FT;10.908078;LINESTRING(37.584395 55.748656,37.584386 55.748653,37.584240 55.748611)
4425;4426;FT;2.864165;LINESTRING(37.603528 55.743928,37.603545 55.743935,37.603559 55.743946)
8738;8736;FT;7.727750;LINESTRING(37.640159 55.732029,37.640199 55.732002,37.640229 55.731972)
15564;15565;FT;7.276808;LINESTRING(37.583761 55.752506,37.583797 55.752514,37.583873 55.752524)
20689;20690;FT;10.347700;LINESTRING(37.620034 55.746428,37.619972 55.746464,37.619909 55.746488)
13900;14316;FT;60.169646;LINESTRING(37.650272 55.743983,37.649779 55.744191,37.649507 55.744310)
13900;21702;FT;43.239873;LINESTRING(37.650272 55.743983,37.649779 55.744191,37.649829 55.744222)
7101;16824;FT;10.203948;LINESTRING(37.668691 55.744286,37.668608 55.744279,37.668589 55.744323)
7101;16825;FT;11.194710;LINESTRING(37.668691 55.744286,37.668608 55.744279,37.668630 55.744227)
17901;17902;FT;14.276374;LINESTRING(37.568442 55.740815,37.568405 55.740779,37.568329 55.740704)
16245;16246;FT;3.381930;LINESTRING(37.590502 55.765998,37.590475 55.766003,37.590453 55.766011)
15766;15768;FT;21.340213;LINESTRING(37.594216 55.754527,37.594231 55.754522,37.594519 55.754438)
10485;25391;FT;25.637864;LINESTRING(37.579405 55.765089,37.579525 55.765199,37.579677 55.765145)
25069;25070;FT;36.896013;LINESTRING(37.589937 55.763546,37.589700 55.763398,37.589542 55.763300)
1796;5414;FT;9.881308;LINESTRING(37.593137 55.744789,37.593032 55.744795,37.593036 55.744824)
1796;1798;FT;11.824004;LINESTRING(37.593137 55.744789,37.593032 55.744795,37.592948 55.744799)
18880;18881;FT;24.310132;LINESTRING(37.609700 55.741167,37.609505 55.741259,37.609402 55.741307)
13868;13869;FT;49.642556;LINESTRING(37.591554 55.727347,37.591325 55.727020,37.591261 55.726932)
16821;16823;FT;13.757027;LINESTRING(37.668539 55.744443,37.668571 55.744366,37.668589 55.744323)
11330;11328;FT;20.005349;LINESTRING(37.681328 55.762962,37.681569 55.762941,37.681644 55.762935)
7697;7699;FT;6.049379;LINESTRING(37.626579 55.740289,37.626586 55.740247,37.626592 55.740235)
17787;23354;FT;24.569216;LINESTRING(37.584737 55.758684,37.584793 55.758847,37.584883 55.758825)
17787;23347;FT;22.123003;LINESTRING(37.584737 55.758684,37.584793 55.758847,37.584806 55.758879)
10802;10803;FT;68.399350;LINESTRING(37.593025 55.752736,37.592491 55.752719,37.591933 55.752706)
24282;24284;FT;7.010794;LINESTRING(37.650926 55.741313,37.651007 55.741332,37.651030 55.741337)
4889;14040;FT;14.374124;LINESTRING(37.684523 55.758696,37.684440 55.758646,37.684544 55.758665)
4889;4270;FT;63.874501;LINESTRING(37.684523 55.758696,37.684440 55.758646,37.683879 55.758251)
20946;20947;FT;38.669323;LINESTRING(37.680108 55.751144,37.680138 55.751421,37.680146 55.751491)
23346;8778;FT;14.945215;LINESTRING(37.584581 55.758965,37.584566 55.758931,37.584528 55.758834)
23346;23350;FT;9.143546;LINESTRING(37.584581 55.758965,37.584566 55.758931,37.584636 55.758904)
12881;12882;FT;57.788368;LINESTRING(37.673706 55.771930,37.673561 55.771848,37.673043 55.771568)
4106;4107;FT;19.321104;LINESTRING(37.672990 55.759523,37.672916 55.759514,37.672688 55.759486)
25224;25226;FT;6.448200;LINESTRING(37.643106 55.758344,37.643094 55.758323,37.643068 55.758290)
21402;21403;FT;77.094411;LINESTRING(37.673772 55.753024,37.673684 55.752492,37.673562 55.752349)
3969;3967;FT;47.871101;LINESTRING(37.676464 55.766878,37.676075 55.766817,37.675727 55.766762)
12630;12632;FT;32.107210;LINESTRING(37.591426 55.757694,37.591146 55.757718,37.590919 55.757738)
5987;5989;FT;44.378705;LINESTRING(37.681246 55.754974,37.680901 55.754729,37.680806 55.754661)
7007;7008;FT;21.609064;LINESTRING(37.664678 55.739636,37.664649 55.739588,37.664562 55.739453)
21545;20244;FT;22.026737;LINESTRING(37.654898 55.763530,37.655040 55.763596,37.655174 55.763652)
12563;12565;FT;11.863075;LINESTRING(37.678656 55.759348,37.678658 55.759411,37.678664 55.759454)
11440;11441;FT;4.090234;LINESTRING(37.661921 55.750400,37.661891 55.750394,37.661858 55.750394)
22617;22615;FT;5.041808;LINESTRING(37.633313 55.734998,37.633285 55.734996,37.633233 55.734994)
11043;11041;FT;35.282592;LINESTRING(37.590383 55.762238,37.590743 55.762062,37.590810 55.762031)
13740;13741;FT;6.642626;LINESTRING(37.563846 55.734046,37.563879 55.734061,37.563927 55.734084)
19970;19971;FT;11.544653;LINESTRING(37.624849 55.744139,37.624859 55.744090,37.624867 55.744036)
12840;12842;FT;38.685826;LINESTRING(37.625148 55.754696,37.624887 55.754603,37.624620 55.754515)
16590;16591;FT;18.290902;LINESTRING(37.582944 55.764640,37.583047 55.764716,37.583122 55.764771)
14941;14943;FT;7.686267;LINESTRING(37.670106 55.741151,37.670167 55.741142,37.670211 55.741119)
1491;1492;FT;87.602705;LINESTRING(37.633301 55.768319,37.634542 55.768104,37.634638 55.768085)
21904;21902;FT;47.167472;LINESTRING(37.622999 55.754592,37.622804 55.754689,37.622434 55.754874)
24378;13533;FT;25.828033;LINESTRING(37.655470 55.729491,37.655311 55.729629,37.655221 55.729674)
24378;11376;FT;23.499112;LINESTRING(37.655470 55.729491,37.655311 55.729629,37.655383 55.729652)
24378;11377;FT;22.438490;LINESTRING(37.655470 55.729491,37.655311 55.729629,37.655262 55.729603)
12395;12396;FT;18.778116;LINESTRING(37.633536 55.761854,37.633325 55.761741,37.633320 55.761738)
17193;17191;FT;21.988739;LINESTRING(37.631956 55.741418,37.632068 55.741280,37.632102 55.741238)
23946;350;FT;43.892795;LINESTRING(37.639925 55.763809,37.640415 55.763559,37.640387 55.763542)
23946;23734;FT;55.484564;LINESTRING(37.639925 55.763809,37.640415 55.763559,37.640576 55.763470)
10756;10758;FT;13.587754;LINESTRING(37.578927 55.735036,37.578830 55.735110,37.578796 55.735133)
5008;12641;FT;8.611969;LINESTRING(37.589551 55.757901,37.589539 55.757864,37.589609 55.757854)
5008;12642;FT;10.181653;LINESTRING(37.589551 55.757901,37.589539 55.757864,37.589447 55.757882)
5008;22496;FT;7.556437;LINESTRING(37.589551 55.757901,37.589539 55.757864,37.589522 55.757835)
7311;7313;FT;24.881764;LINESTRING(37.603245 55.739437,37.603076 55.739257,37.603060 55.739239)
24451;24452;FT;11.485420;LINESTRING(37.612674 55.738329,37.612576 55.738368,37.612523 55.738388)
14048;14049;FT;50.444462;LINESTRING(37.582480 55.738715,37.582158 55.738719,37.581675 55.738726)
8260;8262;FT;17.112924;LINESTRING(37.684256 55.743302,37.684178 55.743360,37.684091 55.743425)
23362;23356;FT;11.875436;LINESTRING(37.583860 55.758032,37.583800 55.758038,37.583684 55.758069)
7939;7940;FT;8.958812;LINESTRING(37.589893 55.732111,37.589841 55.732134,37.589781 55.732160)
20333;20331;FT;7.720840;LINESTRING(37.671550 55.748360,37.671589 55.748396,37.671624 55.748415)
169;167;FT;28.945488;LINESTRING(37.654188 55.766416,37.653910 55.766346,37.653767 55.766308)
16985;16987;FT;17.899505;LINESTRING(37.645400 55.736065,37.645342 55.736026,37.645218 55.735941)
2921;2922;FT;37.240856;LINESTRING(37.605064 55.757238,37.605151 55.757333,37.605366 55.757526)
21855;21856;FT;2.835128;LINESTRING(37.631447 55.757055,37.631430 55.757049,37.631409 55.757041)
20276;20278;FT;17.176127;LINESTRING(37.664625 55.752748,37.664460 55.752707,37.664373 55.752686)
9992;9990;FT;78.155578;LINESTRING(37.693957 55.735138,37.694289 55.735710,37.694344 55.735806)
16828;16826;FT;57.547072;LINESTRING(37.668863 55.743727,37.668652 55.744176,37.668630 55.744227)
24957;24958;FT;13.422278;LINESTRING(37.648322 55.759803,37.648434 55.759845,37.648501 55.759870)
981;982;FT;34.255041;LINESTRING(37.625482 55.773400,37.625866 55.773374,37.626027 55.773367)
18761;18763;FT;27.925488;LINESTRING(37.586410 55.751402,37.586756 55.751482,37.586822 55.751498)
19897;19898;FT;17.454966;LINESTRING(37.631503 55.745498,37.631624 55.745482,37.631771 55.745454)
10837;20648;FT;38.360729;LINESTRING(37.583205 55.745586,37.583171 55.745666,37.583047 55.745919)
5484;5482;FT;6.944179;LINESTRING(37.592026 55.751231,37.592071 55.751236,37.592090 55.751201)
5484;18983;FT;5.438789;LINESTRING(37.592026 55.751231,37.592071 55.751236,37.592111 55.751241)
2021;2019;FT;13.893742;LINESTRING(37.656708 55.759162,37.656582 55.759134,37.656500 55.759117)
5609;5610;FT;7.999216;LINESTRING(37.599325 55.753059,37.599322 55.753111,37.599319 55.753130)
6746;6747;FT;17.462782;LINESTRING(37.637611 55.760579,37.637636 55.760567,37.637827 55.760479)
17051;17052;FT;6.130486;LINESTRING(37.572423 55.745831,37.572386 55.745809,37.572351 55.745794)
7754;7752;FT;5.309995;LINESTRING(37.630730 55.743546,37.630776 55.743544,37.630815 55.743543)
14612;14613;FT;20.032463;LINESTRING(37.608654 55.767136,37.608591 55.767116,37.608381 55.767042)
22792;22794;FT;16.472601;LINESTRING(37.629638 55.740981,37.629647 55.740905,37.629661 55.740834)
9250;9251;FT;14.591976;LINESTRING(37.566585 55.757545,37.566594 55.757574,37.566625 55.757674)
11201;11199;FT;7.118515;LINESTRING(37.578577 55.758221,37.578578 55.758239,37.578580 55.758285)
7081;7082;FT;12.867730;LINESTRING(37.667085 55.744375,37.667121 55.744397,37.667223 55.744461)
6039;6040;FT;4.070795;LINESTRING(37.658355 55.730412,37.658347 55.730429,37.658351 55.730448)
11187;11188;FT;3.795961;LINESTRING(37.643055 55.753332,37.643023 55.753323,37.643003 55.753315)
17892;17893;FT;164.520565;LINESTRING(37.570686 55.742949,37.571253 55.743638,37.571816 55.744285)
5236;5237;FT;9.776728;LINESTRING(37.593998 55.743598,37.593925 55.743608,37.593846 55.743618)
17288;17289;FT;75.303905;LINESTRING(37.612228 55.741488,37.611959 55.741243,37.611597 55.740911)
24401;24397;FT;17.029960;LINESTRING(37.638611 55.765602,37.638545 55.765570,37.638407 55.765501)
20325;20323;FT;6.962671;LINESTRING(37.671838 55.748495,37.671890 55.748508,37.671942 55.748516)
10956;10957;FT;25.646108;LINESTRING(37.661058 55.754365,37.661242 55.754341,37.661456 55.754310)
61;62;FT;13.688268;LINESTRING(37.603933 55.772842,37.603882 55.772831,37.603726 55.772802)
7622;7623;FT;9.025732;LINESTRING(37.621882 55.742670,37.621872 55.742683,37.621829 55.742746)
18475;18473;FT;8.084326;LINESTRING(37.677522 55.735338,37.677557 55.735292,37.677572 55.735271)
18930;18928;FT;12.947054;LINESTRING(37.593514 55.751792,37.593565 55.751686,37.593568 55.751680)
18930;19016;FT;14.957371;LINESTRING(37.593514 55.751792,37.593565 55.751686,37.593521 55.751685)
4090;4091;FT;26.829859;LINESTRING(37.680111 55.759242,37.679962 55.759237,37.679684 55.759254)
22211;22212;FT;24.497497;LINESTRING(37.657602 55.757789,37.657592 55.757646,37.657587 55.757569)
539;540;FT;32.352830;LINESTRING(37.613663 55.773368,37.613891 55.773357,37.614179 55.773354)
14028;14030;FT;6.564198;LINESTRING(37.581983 55.759586,37.582012 55.759570,37.582060 55.759546)
5495;5496;FT;18.781615;LINESTRING(37.587955 55.756875,37.587915 55.756840,37.587809 55.756727)
7017;7018;FT;51.294864;LINESTRING(37.659628 55.739198,37.659691 55.739261,37.660036 55.739598)
17895;17896;FT;14.443631;LINESTRING(37.569913 55.742251,37.569870 55.742198,37.569807 55.742135)
18583;4026;FT;8.535448;LINESTRING(37.691924 55.769645,37.691893 55.769663,37.691825 55.769628)
18583;13184;FT;8.197288;LINESTRING(37.691924 55.769645,37.691893 55.769663,37.691833 55.769698)
21311;21309;FT;9.915713;LINESTRING(37.637294 55.766870,37.637192 55.766900,37.637176 55.766923)
12705;12811;FT;14.890114;LINESTRING(37.636347 55.745309,37.636469 55.745243,37.636516 55.745215)
15643;15644;FT;18.064755;LINESTRING(37.610115 55.748745,37.610217 55.748713,37.610365 55.748664)
20962;20963;FT;27.235727;LINESTRING(37.634035 55.755122,37.633984 55.755166,37.633790 55.755325)
6980;6981;FT;4.562488;LINESTRING(37.602915 55.748580,37.602899 55.748564,37.602883 55.748543)
3701;3702;FT;35.483126;LINESTRING(37.636859 55.742452,37.636972 55.742314,37.637084 55.742159)
5185;5186;FT;44.664373;LINESTRING(37.587359 55.746702,37.587107 55.746634,37.586712 55.746533)
20181;15240;FT;11.358167;LINESTRING(37.623634 55.767005,37.623586 55.767012,37.623457 55.767029)
12909;4250;FT;8.482008;LINESTRING(37.670947 55.775932,37.670912 55.775959,37.670852 55.775932)
25255;25256;FT;1.778298;LINESTRING(37.655675 55.741292,37.655662 55.741295,37.655648 55.741295)
13073;7163;FT;9.623518;LINESTRING(37.665380 55.747725,37.665297 55.747743,37.665251 55.747768)
14156;14157;FT;8.575175;LINESTRING(37.652670 55.773711,37.652663 55.773675,37.652649 55.773635)
14873;14871;FT;8.775179;LINESTRING(37.591629 55.740727,37.591590 55.740713,37.591512 55.740684)
6410;6411;FT;14.797257;LINESTRING(37.621525 55.733895,37.621532 55.733813,37.621536 55.733762)
12679;12680;FT;65.084342;LINESTRING(37.647754 55.748144,37.647901 55.748124,37.648735 55.747952)
20012;20010;FT;28.901592;LINESTRING(37.579368 55.744822,37.579473 55.744893,37.579668 55.745019)
17232;17230;FT;16.359851;LINESTRING(37.634986 55.735848,37.635071 55.735736,37.635088 55.735713)
1453;1454;FT;50.188143;LINESTRING(37.641074 55.769928,37.641109 55.769946,37.641665 55.770233)
18619;18617;FT;4.058617;LINESTRING(37.627211 55.728967,37.627182 55.728963,37.627148 55.728959)
20980;20978;FT;77.502615;LINESTRING(37.690595 55.736353,37.689969 55.736410,37.689372 55.736464)
13895;13893;FT;74.818121;LINESTRING(37.649017 55.736346,37.649216 55.736526,37.649647 55.736918)
13895;24497;FT;26.561273;LINESTRING(37.649017 55.736346,37.649216 55.736526,37.649169 55.736520)
16685;16683;FT;65.515778;LINESTRING(37.674284 55.753567,37.674564 55.753521,37.675272 55.753373)
16248;16249;FT;11.138201;LINESTRING(37.589837 55.766225,37.589811 55.766234,37.589686 55.766278)
24222;24223;FT;2.836538;LINESTRING(37.576233 55.747161,37.576249 55.747167,37.576274 55.747171)
3040;3041;FT;19.268968;LINESTRING(37.624963 55.748511,37.624877 55.748502,37.624657 55.748493)
